"","Uniprot.Name","Gene"
"11855","MOB3B","MOB3B"
"11856","YB049","-"
"11857","ALPK2","ALPK2"
"11858","PATL1","PATL1"
"11859","MYPN","MYPN"
"11860","SRCA","SRL"
"11861","LUZP2","LUZP2"
"11862","T150A","TMEM150A"
"11863","PEG10","PEG10"
"11864","ATL2","ADAMTSL2"
"11865","TBCD1","TBC1D1"
"11866","DPP9","DPP9"
"11867","WDR86","WDR86"
"11868","TAD2B","TADA2B"
"11869","ZN554","ZNF554"
"11870","ATG4D","ATG4D"
"11871","STIMA","STIMATE"
"11872","DDX53","DDX53"
"11873","SYVN1","SYVN1"
"11874","TRPT1","TRPT1"
"11875","PRUN1","PRUNE1"
"11876","U730","LINC00643"
"11877","RM52","MRPL52"
"11878","CN070","LINC00523"
"11879","SETD3","SETD3"
"11880","TTC7B","TTC7B"
"11881","ADCK1","ADCK1"
"11882","ACOT1","ACOT1"
"11883","ARMD4","ARMH4"
"11884","TTC6","TTC6"
"11885","CN165","LINC00596"
"11886","RBM23","RBM23"
"11887","LPP60","ASPG"
"11888","SPA11","SERPINA11"
"11889","ISCA2","ISCA2"
"11890","CN023","LINC01551"
"11891","NOP9","NOP9"
"11892","PABP2","PABPN1"
"11893","MTA70","METTL3"
"11894","LDB1","LDB1"
"11895","PB1","PBRM1"
"11896","YRDC","YRDC"
"11897","PRP39","PRPF39"
"11898","RIP","RPAIN"
"11899","BIVM","BIVM"
"11900","TM135","TMEM135"
"11901","RSPH3","RSPH3"
"11902","SAPC2","SAPCD2"
"11903","OAF","OAF"
"11904","MARH3","MARCHF3"
"11905","ZN329","ZNF329"
"11906","SL9B2","SLC9B2"
"11907","TBC26","TBC1D26"
"11908","ZN546","ZNF546"
"11909","LYRIC","MTDH"
"11910","LRRT1","LRRTM1"
"11911","TLK2","TLK2"
"11912","TSN33","TSPAN33"
"11913","CTGE6","CTAGE6"
"11914","CC190","CCDC190"
"11915","SO6A1","SLCO6A1"
"11916","ABCAC","ABCA12"
"11917","LBN","EVC2"
"11918","ZN598","ZNF598"
"11919","GPAT4","GPAT4"
"11920","MAGI2","MAGI2"
"11921","R4RL1","RTN4RL1"
"11922","R4RL2","RTN4RL2"
"11923","AKA28","AKAP14"
"11924","CAD24","CDH24"
"11925","KTN1","KTN1"
"11926","ZFHX4","ZFHX4"
"11927","CUZD1","CUZD1"
"11928","GTD2A","GTF2IRD2"
"11929","LHPL3","LHFPL3"
"11930","ZN589","ZNF589"
"11931","ABCAD","ABCA13"
"11932","GTSC1","GTSCR1"
"11933","NFE4","NFE4"
"11934","NOXA1","NOXA1"
"11935","RIMS1","RIMS1"
"11936","EST1A","SMG6"
"11937","NHRF4","PDZD3"
"11938","NLRX1","NLRX1"
"11939","CCD84","CCDC84"
"11940","BCL9L","BCL9L"
"11941","PHLB1","PHLDB1"
"11942","GGN","GGN"
"11943","TKN4","TAC4"
"11944","UBP48","USP48"
"11945","TRI74","TRIM74"
"11946","TRI73","TRIM73"
"11947","OSTA","SLC51A"
"11948","OSTB","SLC51B"
"11949","N4BP2","N4BP2"
"11950","CAPS2","CADPS2"
"11951","HPLN4","HAPLN4"
"11952","DTX2","DTX2"
"11953","ITIH5","ITIH5"
"11954","ST32C","STK32C"
"11955","URP2","FERMT3"
"11956","FA83A","FAM83A"
"11957","NAA40","NAA40"
"11958","NT5D3","NT5DC3"
"11959","ZBT46","ZBTB46"
"11960","CASZ1","CASZ1"
"11961","SHLD2","SHLD2"
"11962","AACS","AACS"
"11963","PAQR2","ADIPOR2"
"11964","VASH2","VASH2"
"11965","CABP7","CABP7"
"11966","TIKI1","TRABD2A"
"11967","F124A","FAM124A"
"11968","LUZP1","LUZP1"
"11969","PNM8A","PNMA8A"
"11970","ZN429","ZNF429"
"11971","THOC4","ALYREF"
"11972","GP180","GPR180"
"11973","PIM3","PIM3"
"11974","F16B2","FAM160B2"
"11975","MGDP1","MDP1"
"11976","KBTB6","KBTBD6"
"11977","C163A","CD163"
"11978","MORC1","MORC1"
"11979","S2542","SLC25A42"
"11980","PIGZ","PIGZ"
"11981","MYPOP","MYPOP"
"11982","SATL1","SATL1"
"11983","SERC5","SERINC5"
"11984","IGFN1","IGFN1"
"11985","MOGT3","MOGAT3"
"11986","NRAP","NRAP"
"11987","IFTAP","IFTAP"
"11988","KIF27","KIF27"
"11989","LRRT4","LRRTM4"
"11990","LRRT3","LRRTM3"
"11991","EX3L1","EXOC3L1"
"11992","IQGA3","IQGAP3"
"11993","LAP4B","LAPTM4B"
"11994","ZN410","ZNF410"
"11995","S47A2","SLC47A2"
"11996","ZCH18","ZC3H18"
"11997","VPS36","VPS36"
"11998","TAXB1","TAX1BP1"
"11999","PACS2","PACS2"
"12000","CAND1","CAND1"
"12001","LCA5","LCA5"
"12002","GLCI1","GLCCI1"
"12003","TXND2","TXNDC2"
"12004","TRXR3","TXNRD3"
"12005","RETR3","RETREG3"
"12006","VS10L","VSIG10L"
"12007","FJX1","FJX1"
"12008","IQCH","IQCH"
"12009","HOOK3","HOOK3"
"12010","CMTD1","COMTD1"
"12011","RNB3L","RANBP3L"
"12012","RTTN","RTTN"
"12013","SESD1","SESTD1"
"12014","S22AG","SLC22A16"
"12015","ARHGP","ARHGEF25"
"12016","COMD7","COMMD7"
"12017","MON1A","MON1A"
"12018","TSYL5","TSPYL5"
"12019","T200A","TMEM200A"
"12020","P2RY8","P2RY8"
"12021","WDR5B","WDR5B"
"12022","LRP11","LRP11"
"12023","SMS1","SGMS1"
"12024","JAZF1","JAZF1"
"12025","CP4Z1","CYP4Z1"
"12026","ZSC30","ZSCAN30"
"12027","NAL14","NLRP14"
"12028","NAL13","NLRP13"
"12029","NAL10","NLRP10"
"12030","NALP8","NLRP8"
"12031","TPRA1","TPRA1"
"12032","AMZ2","AMZ2"
"12033","THOC6","THOC6"
"12034","KCMB4","KCNMB4"
"12035","MET16","METTL16"
"12036","SPA24","SPATA24"
"12037","PARG","PARG"
"12038","F228A","FAM228A"
"12039","ANR46","ANKRD46"
"12040","LIPB1","PPFIBP1"
"12041","BPHL","BPHL"
"12042","LONP2","LONP2"
"12043","S2611","SLC26A11"
"12044","NIPA","ZC3HC1"
"12045","UN93A","UNC93A"
"12046","OSTM1","OSTM1"
"12047","PPR27","PPP1R27"
"12048","SPA9","SERPINA9"
"12049","ATCAY","ATCAY"
"12050","MTMRD","SBF2"
"12051","RASF3","RASSF3"
"12052","LHPL1","LHFPL1"
"12053","PKHL1","PKHD1L1"
"12054","NLRC5","NLRC5"
"12055","CHD1L","CHD1L"
"12056","AMGO1","AMIGO1"
"12057","AMGO3","AMIGO3"
"12058","PAQR7","PAQR7"
"12059","FCSD1","FCHSD1"
"12060","IFNE","IFNE"
"12061","GPBP1","GPBP1"
"12062","NR2CA","NR2C2AP"
"12063","CCD25","CCDC25"
"12064","CQ064","C17orf64"
"12065","PRSR2","PROSER2"
"12066","OOSP2","OOSP2"
"12067","CL040","C12orf40"
"12068","TMPSC","TMPRSS12"
"12069","TT30A","TTC30A"
"12070","TRI69","TRIM69"
"12071","LDHD","LDHD"
"12072","SKAP1","SKAP1"
"12073","TEN1L","TEN1"
"12074","STING","STING1"
"12075","COA5","COA5"
"12076","AROS","RPS19BP1"
"12077","HEAT4","HEATR4"
"12078","ZN227","ZNF227"
"12079","CDR2L","CDR2L"
"12080","RLGPB","RALGAPB"
"12081","TMM17","TMEM17"
"12082","HORM1","HORMAD1"
"12083","RGPS2","RALGPS2"
"12084","LSR","LSR"
"12085","LRC28","LRRC28"
"12086","TILB","LRRC6"
"12087","EZHIP","EZHIP"
"12088","CHSS1","CHSY1"
"12089","ERIC1","ERICH1"
"12090","CARM1","CARM1"
"12091","CQ082","LINC02875"
"12092","FA72B","FAM72B"
"12093","NUD13","NUDT13"
"12094","NIT1","NIT1"
"12095","COMD2","COMMD2"
"12096","CIR1","CIR1"
"12097","MET23","METTL23"
"12098","HTR5A","HEATR5A"
"12099","F131B","FAM131B"
"12100","ZFAN4","ZFAND4"
"12101","SNX32","SNX32"
"12102","MICU3","MICU3"
"12103","HOGA1","HOGA1"
"12104","DYR2","DHFR2"
"12105","ZN575","ZNF575"
"12106","NBPF5","NBPF5P"
"12107","DRC11","IQCA1"
"12108","CNDG2","NCAPG2"
"12109","PPR3B","PPP1R3B"
"12110","ZSWM9","ZSWIM9"
"12111","CAHM3","CALHM3"
"12112","GA2L3","GAS2L3"
"12113","FBX11","FBXO11"
"12114","SFR1","SFR1"
"12115","VSIG1","VSIG1"
"12116","ANKL2","ANKLE2"
"12117","CTSRD","CATSPERD"
"12118","ZN761","ZNF761"
"12119","PRSR1","PROSER1"
"12120","MEX3D","MEX3D"
"12121","PA24D","PLA2G4D"
"12122","DGKH","DGKH"
"12123","DDX42","DDX42"
"12124","GKN2","GKN2"
"12125","CTSR3","CATSPER3"
"12126","NIBA3","NIBAN3"
"12127","PRIMA","PRIMA1"
"12128","TCAM2","TICAM2"
"12129","CEP57","CEP57"
"12130","ANGL5","ANGPTL5"
"12131","GOLI","RNF130"
"12132","VP37D","VPS37D"
"12133","TRI50","TRIM50"
"12134","TM219","TMEM219"
"12135","ZN677","ZNF677"
"12136","TXND6","NME9"
"12137","FRAS1","FRAS1"
"12138","SPAS2","SPATS2"
"12139","DTX1","DTX1"
"12140","VRK2","VRK2"
"12141","DZIP3","DZIP3"
"12142","CONA1","COL23A1"
"12143","Z354C","ZNF354C"
"12144","NUTM1","NUTM1"
"12145","BAGE5","BAGE5"
"12146","BAGE4","BAGE4"
"12147","BAGE3","BAGE3"
"12148","BAGE2","BAGE2"
"12149","CD20B","CDC20B"
"12150","AGRG3","ADGRG3"
"12151","CACL1","CACUL1"
"12152","XYLT1","XYLT1"
"12153","NDUAB","NDUFA11"
"12154","K2C73","KRT73"
"12155","DAAF5","DNAAF5"
"12156","LYPD6","LYPD6"
"12157","PTH","PTRH1"
"12158","STX12","STX12"
"12159","KI18B","KIF18B"
"12160","KMT5C","KMT5C"
"12161","ZGRF1","ZGRF1"
"12162","ECHD2","ECHDC2"
"12163","ERO1B","ERO1B"
"12164","PALB2","PALB2"
"12165","LRC33","NRROS"
"12166","PTOV1","PTOV1"
"12167","TMM25","TMEM25"
"12168","LRAD3","LDLRAD3"
"12169","F90A1","FAM90A1"
"12170","ZN573","ZNF573"
"12171","DZIP1","DZIP1"
"12172","NT5D4","NT5DC4"
"12173","Z280B","ZNF280B"
"12174","DLP1","PDSS2"
"12175","PHF13","PHF13"
"12176","MARH9","MARCHF9"
"12177","THNS2","THNSL2"
"12178","AN13B","ANKRD13B"
"12179","TDRP","TDRP"
"12180","PDPN","PDPN"
"12181","HOME1","HOMER1"
"12182","DOPP1","DOLPP1"
"12183","PRGC2","PPARGC1B"
"12184","P66A","GATAD2A"
"12185","LATH","BPIFA4P"
"12186","CPNE8","CPNE8"
"12187","GPSM1","GPSM1"
"12188","POTED","POTED"
"12189","MF2L2","MCF2L2"
"12190","RFIP4","RAB11FIP4"
"12191","RAB43","RAB43"
"12192","C2CD5","C2CD5"
"12193","S13A5","SLC13A5"
"12194","MIB1","MIB1"
"12195","JAML","JAML"
"12196","RASL3","RASAL3"
"12197","PRAG1","PRAG1"
"12198","MYLK4","MYLK4"
"12199","HPS6","HPS6"
"12200","PLCZ1","PLCZ1"
"12201","TRML1","TREML1"
"12202","GPHB5","GPHB5"
"12203","MD12L","MED12L"
"12204","HORN","HRNR"
"12205","HIPK1","HIPK1"
"12206","KLOTB","KLB"
"12207","CC125","CCDC125"
"12208","C1QL4","C1QL4"
"12209","RFX6","RFX6"
"12210","IFNL1","IFNL1"
"12211","INLR1","IFNLR1"
"12212","DCP2","DCP2"
"12213","TMC8","TMC8"
"12214","TMPS6","TMPRSS6"
"12215","I2BP1","IRF2BP1"
"12216","KCC1D","CAMK1D"
"12217","CERS3","CERS3"
"12218","CAHM1","CALHM1"
"12219","WFDC8","WFDC8"
"12220","ABCA9","ABCA9"
"12221","WFDC3","WFDC3"
"12222","WF10B","WFDC10B"
"12223","WFD13","WFDC13"
"12224","KR191","KRTAP19-1"
"12225","KR131","KRTAP13-1"
"12226","KR111","KRTAP11-1"
"12227","KRA81","KRTAP8-1"
"12228","KRA71","KRTAP7-1"
"12229","RHPN2","RHPN2"
"12230","TCAM1","TICAM1"
"12231","GLT13","GALNT13"
"12232","RB6I2","ERC1"
"12233","RN135","RNF135"
"12234","TF2LY","TGIF2LY"
"12235","TF2LX","TGIF2LX"
"12236","H2A2B","H2AC21"
"12237","CBWD2","CBWD2"
"12238","RIOX2","RIOX2"
"12239","KRA13","KRTAP1-3"
"12240","MY18B","MYO18B"
"12241","CREG2","CREG2"
"12242","RBM45","RBM45"
"12243","ZDH13","ZDHHC13"
"12244","ZDH17","ZDHHC17"
"12245","SPP2C","SPPL2C"
"12246","S29P2","SNX29P2"
"12247","CRLF3","CRLF3"
"12248","PLDX1","PLXDC1"
"12249","CBLN2","CBLN2"
"12250","CILP2","CILP2"
"12251","NPAS4","NPAS4"
"12252","CLC10","CLEC10A"
"12253","CLVS1","CLVS1"
"12254","SIAH1","SIAH1"
"12255","TPPC5","TRAPPC5"
"12256","TMTC1","TMTC1"
"12257","CRERF","CREBRF"
"12258","ARMC8","ARMC8"
"12259","EPHX4","EPHX4"
"12260","SPA2L","SPATA2L"
"12261","RELL1","RELL1"
"12262","T126B","TMEM126B"
"12263","ABC3F","APOBEC3F"
"12264","AEBP1","AEBP1"
"12265","EGFL6","EGFL6"
"12266","GRM2A","GRAMD2A"
"12267","LRC49","LRRC49"
"12268","AT2L2","PHYKPL"
"12269","SYT12","SYT12"
"12270","LUR1L","LURAP1L"
"12271","TB10C","TBC1D10C"
"12272","PLD3","PLD3"
"12273","CCNJL","CCNJL"
"12274","HDBP1","GPIHBP1"
"12275","LACC1","LACC1"
"12276","TM139","TMEM139"
"12277","CCD71","CCDC71"
"12278","K0825","KIAA0825"
"12279","WDR49","WDR49"
"12280","HID1","HID1"
"12281","ANKY2","ANKMY2"
"12282","PSTK","PSTK"
"12283","UN5CL","UNC5CL"
"12284","ERI1","ERI1"
"12285","LYSM2","LYSMD2"
"12286","DEN1C","DENND1C"
"12287","PRR15","PRR15"
"12288","GRP3","RASGRP3"
"12289","VRK3","VRK3"
"12290","PASD1","PASD1"
"12291","CNGA4","CNGA4"
"12292","PCP2","PCP2"
"12293","SL9A9","SLC9A9"
"12294","LIX1L","LIX1L"
"12295","ZN584","ZNF584"
"12296","NUDC3","NUDCD3"
"12297","CROL2","CROCCP3"
"12298","PKHH2","PLEKHH2"
"12299","NTM2A","NUTM2A"
"12300","AHNK2","AHNAK2"
"12301","DYH10","DNAH10"
"12302","TIAM2","TIAM2"
"12303","AN18A","ANKRD18A"
"12304","FMNL3","FMNL3"
"12305","SAM9L","SAMD9L"
"12306","HUNIN","MT-RNR2"
"12307","FOXP4","FOXP4"
"12308","MMAA","MMAA"
"12309","M4K3","MAP4K3"
"12310","NOSTN","NOSTRIN"
"12311","S41A1","SLC41A1"
"12312","APRG1","APRG1"
"12313","GLCM1","GLYCAM1"
"12314","NAV3","NAV3"
"12315","NAV2","NAV2"
"12316","P3H2","P3H2"
"12317","P3H3","P3H3"
"12318","CBPO","CPO"
"12319","CCD50","CCDC50"
"12320","S22A9","SLC22A9"
"12321","MSTN1","MUSTN1"
"12322","SBSPO","SBSPON"
"12323","FUND1","FUNDC1"
"12324","ZN547","ZNF547"
"12325","ZDH21","ZDHHC21"
"12326","FABD","MCAT"
"12327","GLCTK","GLYCTK"
"12328","MISP","MISP"
"12329","KSR1","KSR1"
"12330","IGDC3","IGDCC3"
"12331","HERC6","HERC6"
"12332","CBCO1","CABCOCO1"
"12333","LOXH1","LOXHD1"
"12334","GID4","GID4"
"12335","NKAI4","NKAIN4"
"12336","ARL17","ARL17B"
"12337","CDKL3","CDKL3"
"12338","ARI3B","ARID3B"
"12339","SPNS2","SPNS2"
"12340","CA210","C1orf210"
"12341","VSTM4","VSTM4"
"12342","SIAH3","SIAH3"
"12343","APLF","APLF"
"12344","CEP97","CEP97"
"12345","ZN695","ZNF695"
"12346","CC103","CCDC103"
"12347","MAPK5","MAPKAPK5"
"12348","NNRD","NAXD"
"12349","F219A","FAM219A"
"12350","SLIK4","SLITRK4"
"12351","T151B","TMEM151B"
"12352","SPA12","SERPINA12"
"12353","GLBL2","GLB1L2"
"12354","ARHGJ","ARHGEF19"
"12355","WDR75","WDR75"
"12356","MFN1","MFN1"
"12357","CTL2","SLC44A2"
"12358","CCD60","CCDC60"
"12359","IPRI","ITPRIP"
"12360","S31A7","SPATA31A7"
"12361","TEX14","TEX14"
"12362","WDFY1","WDFY1"
"12363","TEX2","TEX2"
"12364","MA7D3","MAP7D3"
"12365","CC117","CCDC117"
"12366","MFS6L","MFSD6L"
"12367","NXP20","FAM114A1"
"12368","DCNL3","DCUN1D3"
"12369","PKHM2","PLEKHM2"
"12370","FXRD2","FOXRED2"
"12371","DEN6A","DENND6A"
"12372","U2D2L","UBE2DNL"
"12373","CCD83","CCDC83"
"12374","WDR63","WDR63"
"12375","MGAP","MGA"
"12376","GCC2","GCC2"
"12377","AGRA3","ADGRA3"
"12378","SFPA2","SFTPA2"
"12379","SFTA1","SFTPA1"
"12380","HSC20","HSCB"
"12381","STH","STH"
"12382","F223A","FAM223A"
"12383","RP1L1","RP1L1"
"12384","CC28A","CCDC28A"
"12385","BRSK2","BRSK2"
"12386","Z3H7A","ZC3H7A"
"12387","TRI59","TRIM59"
"12388","PHF6","PHF6"
"12389","ARCH","ZBTB8OS"
"12390","SCN4B","SCN4B"
"12391","CUL9","CUL9"
"12392","LRC8A","LRRC8A"
"12393","LMTK2","LMTK2"
"12394","ZNT8","SLC30A8"
"12395","SULF2","SULF2"
"12396","SULF1","SULF1"
"12397","TPH2","TPH2"
"12398","LAX1","LAX1"
"12399","CNTN4","CNTN4"
"12400","UBR1","UBR1"
"12401","UBR2","UBR2"
"12402","RHG12","ARHGAP12"
"12403","HOT","ADHFE1"
"12404","SGPP2","SGPP2"
"12405","UN45B","UNC45B"
"12406","CHERP","CHERP"
"12407","SCUB1","SCUBE1"
"12408","ZSC29","ZSCAN29"
"12409","CDAN1","CDAN1"
"12410","ANKH1","ANKHD1"
"12411","TRI48","TRIM48"
"12412","TRI42","TRIM42"
"12413","BBS7","BBS7"
"12414","SUGP1","SUGP1"
"12415","SUGP2","SUGP2"
"12416","KIBRA","WWC1"
"12417","UEVLD","UEVLD"
"12418","CD302","CD302"
"12419","GOR","REXO1L1P"
"12420","FOG1","ZFPM1"
"12421","CCAR1","CCAR1"
"12422","HOMEZ","HOMEZ"
"12423","DHX40","DHX40"
"12424","MCEM1","MCEMP1"
"12425","SLF2","SLF2"
"12426","FBX16","FBXO16"
"12427","SCUB3","SCUBE3"
"12428","SKA3","SKA3"
"12429","CTGE4","CTAGE4"
"12430","CTGE3","CTAGE3P"
"12431","SACA3","SPACA3"
"12432","DJC10","DNAJC10"
"12433","TARG1","TRARG1"
"12434","OR4N5","OR4N5"
"12435","NPAS3","NPAS3"
"12436","AQ12A","AQP12A"
"12437","T53I2","TP53INP2"
"12438","NELFD","NELFCD"
"12439","CAD26","CDH26"
"12440","MIRO2","RHOT2"
"12441","MIRO1","RHOT1"
"12442","SIR2","SIRT2"
"12443","ASXL1","ASXL1"
"12444","PHC2","PHC2"
"12445","GLT12","GALNT12"
"12446","FA20C","FAM20C"
"12447","MSRB3","MSRB3"
"12448","IQCF2","IQCF2"
"12449","BAP18","BAP18"
"12450","RM41","MRPL41"
"12451","NRM","NRM"
"12452","OD3L1","ODF3L1"
"12453","RIMKA","RIMKLA"
"12454","CK053","C11orf53"
"12455","CI040","C9orf40"
"12456","GPAM1","GPALPP1"
"12457","KLHL7","KLHL7"
"12458","PARP9","PARP9"
"12459","PDZD9","PDZD9"
"12460","ETKMT","ETFBKMT"
"12461","F178B","FAM178B"
"12462","CL056","C12orf56"
"12463","F217A","FAM217A"
"12464","DRC2","CCDC65"
"12465","PALM2","PALM2"
"12466","F126B","FAM126B"
"12467","DDIAS","DDIAS"
"12468","DMRTD","DMRTC2"
"12469","RB12B","RBM12B"
"12470","S35F2","SLC35F2"
"12471","KLD8B","KLHDC8B"
"12472","LMTD2","LMNTD2"
"12473","RPAP2","RPAP2"
"12474","T183A","TMEM183A"
"12475","PPIL6","PPIL6"
"12476","ZC3H3","ZC3H3"
"12477","SP8","SP8"
"12478","PLPL6","PNPLA6"
"12479","SMC5","SMC5"
"12480","DDX60","DDX60"
"12481","CMIP","CMIP"
"12482","PLPP6","PLPP6"
"12483","IFT20","IFT20"
"12484","MILK2","MICALL2"
"12485","S15A3","SLC15A3"
"12486","DHX37","DHX37"
"12487","CD019","C4orf19"
"12488","AMN1","AMN1"
"12489","KBTB2","KBTBD2"
"12490","PAQRA","MMD2"
"12491","S35F3","SLC35F3"
"12492","TIGD4","TIGD4"
"12493","YAF2","YAF2"
"12494","AMOL1","AMOTL1"
"12495","RAVR1","RAVER1"
"12496","SPB1","FTSJ3"
"12497","DRC7","DRC7"
"12498","NIM1","NIM1K"
"12499","EFC13","EFCAB13"
"12500","SLX4","SLX4"
"12501","TM192","TMEM192"
"12502","C144C","CCDC144CP"
"12503","CKP2L","CKAP2L"
"12504","MKX","MKX"
"12505","IHO1","IHO1"
"12506","YK038","-"
"12507","M21D2","MB21D2"
"12508","SRRM1","SRRM1"
"12509","PEX5R","PEX5L"
"12510","SMAP1","SMAP1"
"12511","DI3L2","DIS3L2"
"12512","SUV3","SUPV3L1"
"12513","ZN595","ZNF595"
"12514","ERF3B","GSPT2"
"12515","KLD8A","KLHDC8A"
"12516","FANCM","FANCM"
"12517","LAS2","LAS2"
"12518","CC146","CCDC146"
"12519","CCD13","CCDC13"
"12520","ELOA2","ELOA2"
"12521","TEX11","TEX11"
"12522","LRC56","LRRC56"
"12523","ZZZ3","ZZZ3"
"12524","SHLD1","SHLD1"
"12525","EXOC8","EXOC8"
"12526","ZN440","ZNF440"
"12527","PIANP","PIANP"
"12528","CPNE9","CPNE9"
"12529","CJ067","C10orf67"
"12530","SYTL1","SYTL1"
"12531","CC105","CCDC105"
"12532","GT252","COLGALT2"
"12533","REM2","REM2"
"12534","TRM44","TRMT44"
"12535","CA174","C1orf174"
"12536","PSYR","GPR65"
"12537","F186B","FAM186B"
"12538","SEP12","SEPTIN12"
"12539","SLN12","SLFN12"
"12540","TRI22","TRIM22"
"12541","ZN100","ZNF100"
"12542","TCAL8","TCEAL8"
"12543","UBAD2","UBALD2"
"12544","PRS58","PRSS58"
"12545","ZDH23","ZDHHC23"
"12546","THNS1","THNSL1"
"12547","CF206","CFAP206"
"12548","SMYD4","SMYD4"
"12549","TEFF1","TMEFF1"
"12550","ASTRC","GRAMD1C"
"12551","P20D2","PM20D2"
"12552","K2013","KIAA2013"
"12553","CP071","C16orf71"
"12554","OSCAR","OSCAR"
"12555","BD1L2","BOD1L2"
"12556","FA71A","FAM71A"
"12557","CMTR2","CMTR2"
"12558","CC170","CCDC170"
"12559","KATL2","KATNAL2"
"12560","ULK2","ULK2"
"12561","HACE1","HACE1"
"12562","UBQLN","UBQLNL"
"12563","MICU2","MICU2"
"12564","IZUM1","IZUMO1"
"12565","CFA46","CFAP46"
"12566","ENTD1","ENTHD1"
"12567","RN168","RNF168"
"12568","ZN679","ZNF679"
"12569","TBC21","TBC1D21"
"12570","CC116","CCDC116"
"12571","DND1","DND1"
"12572","SAXO1","SAXO1"
"12573","CE57L","CEP57L1"
"12574","DZI1L","DZIP1L"
"12575","LRC34","LRRC34"
"12576","AN13A","ANKRD13A"
"12577","GP135","GPR135"
"12578","ZBED8","ZBED8"
"12579","CG061","C7orf61"
"12580","ZN683","ZNF683"
"12581","PHAR4","PHACTR4"
"12582","ZNF34","ZNF34"
"12583","RCOR2","RCOR2"
"12584","RASEF","RASEF"
"12585","CHSS2","CHPF"
"12586","NRSN1","NRSN1"
"12587","PRR22","PRR22"
"12588","TRM2A","TRMT2A"
"12589","RUSD2","RPUSD2"
"12590","ELMD2","ELMOD2"
"12591","A16A1","ALDH16A1"
"12592","CKLF1","CMTM1"
"12593","K319L","KIAA0319L"
"12594","H18","H1-8"
"12595","RTKN2","RTKN2"
"12596","CORA1","COL27A1"
"12597","ZN101","ZNF101"
"12598","SAM14","SAMD14"
"12599","KMT2E","KMT2E"
"12600","DCP1B","DCP1B"
"12601","S22AF","SLC22A15"
"12602","DOCK3","DOCK3"
"12603","PACE1","SCYL3"
"12604","NALCN","NALCN"
"12605","AGRF5","ADGRF5"
"12606","AGRF4","ADGRF4"
"12607","AGRG5","ADGRG5"
"12608","AGRF3","ADGRF3"
"12609","AGRG4","ADGRG4"
"12610","AGRF2","ADGRF2"
"12611","XRN1","XRN1"
"12612","IFNL3","IFNL3"
"12613","IFNL2","IFNL2"
"12614","UNC5B","UNC5B"
"12615","CPMD8","CPAMD8"
"12616","RGDSR","RGL4"
"12617","TDH","TDH"
"12618","MCLN2","MCOLN2"
"12619","MAML2","MAML2"
"12620","PELP1","PELP1"
"12621","CDK20","CDK20"
"12622","CNG1O","-"
"12623","ZN654","ZNF654"
"12624","S38A6","SLC38A6"
"12625","ZDH14","ZDHHC14"
"12626","D107A","DEFB107B"
"12627","ABI1","ABI1"
"12628","TBC3A","TBC1D3"
"12629","ST134","ST13P4"
"12630","R113B","RNF113B"
"12631","H6ST3","HS6ST3"
"12632","AGRG2","ADGRG2"
"12633","WDFY3","WDFY3"
"12634","SELH","SELENOH"
"12635","MYCD","MYOCD"
"12636","CKLF4","CMTM4"
"12637","OFCC1","OFCC1"
"12638","TC1D3","TCTE3"
"12639","CLCL1","CLECL1"
"12640","CA2D3","CACNA2D3"
"12641","ASPM","ASPM"
"12642","HS3S5","HS3ST5"
"12643","FAM9C","FAM9C"
"12644","FAM9B","FAM9B"
"12645","FAM9A","FAM9A"
"12646","WDR17","WDR17"
"12647","SYCP3","SYCP3"
"12648","DSEL","DSEL"
"12649","KIRR3","KIRREL3"
"12650","CKLF8","CMTM8"
"12651","RDH10","RDH10"
"12652","TENS4","TNS4"
"12653","TAF1L","TAF1L"
"12654","ABCA7","ABCA7"
"12655","BLID","BLID"
"12656","APCD1","APCDD1"
"12657","LAT1N","SLC7A5P1"
"12658","SYCE1","SYCE1"
"12659","CENPL","CENPL"
"12660","RBIS","RBIS"
"12661","TMM61","TMEM61"
"12662","F185A","FAM185A"
"12663","CF218","LINC00518"
"12664","CA087","C1orf87"
"12665","VKORL","VKORC1L1"
"12666","ZNAS1","ZNF295-AS1"
"12667","RBFA","RBFA"
"12668","LGI2","LGI2"
"12669","GNT2A","GCNT2"
"12670","FCSK","FCSK"
"12671","NLGNX","NLGN4X"
"12672","IQCK","IQCK"
"12673","FMR1N","FMR1NB"
"12674","SPG16","SPAG16"
"12675","CLYBL","CLYBL"
"12676","SPART","SPART"
"12677","ZN444","ZNF444"
"12678","OR4N4","OR4N4"
"12679","OR8I2","OR8I2"
"12680","PGAM4","PGAM4"
"12681","ABRA","ABRA"
"12682","SPICE","SPICE1"
"12683","TTC5","TTC5"
"12684","PUSL1","PUSL1"
"12685","VSI10","VSIG10"
"12686","ATOH7","ATOH7"
"12687","TAGAP","TAGAP"
"12688","D106A","DEFB106B"
"12689","MIER1","MIER1"
"12690","KI2LA","KIR2DL5A"
"12691","CEND","CEND1"
"12692","LSME2","LSMEM2"
"12693","SHSA5","SHISA5"
"12694","CP4X1","CYP4X1"
"12695","MMP21","MMP21"
"12696","RPTOR","RPTOR"
"12697","CPXCR","CPXCR1"
"12698","CADM3","CADM3"
"12699","O5AS1","OR5AS1"
"12700","F177A","FAM177A1"
"12701","CNPY4","CNPY4"
"12702","NPT2C","SLC34A3"
"12703","PORIM","TMEM123"
